stageName,frequencyHz,sourceChain,destinationChain,magnitudeDb,phaseDegrees
post-PA,4960937.5,0,1,-11.257957425856876,-51.066258095161174
post-PA,4960937.5,1,1,0.0,0.0
post-PA,5000000.0,0,0,0.0,0.0
post-PA,5000000.0,1,0,-18.645132261036487,-9.257659840309252
post-PA,5000000.0,0,1,-11.259451903165974,-51.300526915392986
post-PA,5000000.0,1,1,0.0,0.0
post-PA,5039062.5,0,0,0.0,0.0
post-PA,5039062.5,1,0,-18.645479397200166,-9.733257656493066
post-PA,5039062.5,0,1,-11.260969171597498,-51.53477431950675
post-PA,5039062.5,1,1,0.0,0.0
post-PA,5078125.0,0,0,0.0,0.0
post-PA,5078125.0,1,0,-18.645814048669077,-10.208887772799914
post-PA,5078125.0,0,1,-11.262509227761917,-51.768999995910846
post-PA,5078125.0,1,1,0.0,0.0
post-PA,5117187.5,0,0,0.0,0.0
post-PA,5117187.5,1,0,-18.646136225064662,-10.684550860758964
post-PA,5117187.5,0,1,-11.264072068230428,-52.00320363290347
post-PA,5117187.5,1,1,0.0,0.0
post-PA,5156250.0,0,0,0.0,0.0
post-PA,5156250.0,1,0,-18.646445936416015,-11.16024759126914
post-PA,5156250.0,0,1,-11.265657689534871,-52.23738491867078
post-PA,5156250.0,1,1,0.0,0.0
post-PA,5195312.5,0,0,0.0,0.0
post-PA,5195312.5,1,0,-18.646743193158986,-11.635978634579372
post-PA,5195312.5,0,1,-11.267266088167577,-52.471543541284916
post-PA,5195312.5,1,1,0.0,0.0
post-PA,5234375.0,0,0,0.0,0.0
post-PA,5234375.0,1,0,-18.647028006135272,-12.111744660268878
post-PA,5234375.0,0,1,-11.268897260581252,-52.705679188702234
post-PA,5234375.0,1,1,0.0,0.0
post-PA,5273437.5,0,0,0.0,0.0
post-PA,5273437.5,1,0,-18.647300386591446,-12.587546337227495
post-PA,5273437.5,0,1,-11.270551203188845,-52.93979154876132
post-PA,5273437.5,1,1,0.0,0.0
post-PA,5312500.0,0,0,0.0,0.0
post-PA,5312500.0,1,0,-18.64756034617802,-13.063384333636044
post-PA,5312500.0,0,1,-11.272227912363427,-53.17388030918117
post-PA,5312500.0,1,1,0.0,0.0
post-PA,5351562.5,0,0,0.0,0.0
post-PA,5351562.5,1,0,-18.64780789694842,-13.539259316946847
post-PA,5351562.5,0,1,-11.273927384438034,-53.40794515755929
post-PA,5351562.5,1,1,0.0,0.0
post-PA,5390625.0,0,0,0.0,0.0
post-PA,5390625.0,1,0,-18.648043051357988,-14.015171953864225
post-PA,5390625.0,0,1,-11.275649615705554,-53.641985781369776
post-PA,5390625.0,1,1,0.0,0.0
post-PA,5429687.5,0,0,0.0,0.0
post-PA,5429687.5,1,0,-18.648265822262925,-14.491122910325027
post-PA,5429687.5,0,1,-11.27739460241859,-53.87600186796153
post-PA,5429687.5,1,1,0.0,0.0
post-PA,5468750.0,0,0,0.0,0.0
post-PA,5468750.0,1,0,-18.648476222919214,-14.967112851479353
post-PA,5468750.0,0,1,-11.27916234078931,-54.10999310455624
post-PA,5468750.0,1,1,0.0,0.0
post-PA,5507812.5,0,0,0.0,0.0
post-PA,5507812.5,1,0,-18.648674266981537,-15.443142441671206
post-PA,5507812.5,0,1,-11.280952826989308,-54.34395917824667
post-PA,5507812.5,1,1,0.0,0.0
post-PA,5546875.0,0,0,0.0,0.0
post-PA,5546875.0,1,0,-18.648859968502155,-15.919212344419273
post-PA,5546875.0,0,1,-11.282766057149479,-54.57789977599465
post-PA,5546875.0,1,1,0.0,0.0
post-PA,5585937.5,0,0,0.0,0.0
post-PA,5585937.5,1,0,-18.64903334192975,-16.39532322239786
post-PA,5585937.5,0,1,-11.28460202735985,-54.81181458462931
post-PA,5585937.5,1,1,0.0,0.0
post-PA,5625000.0,0,0,0.0,0.0
post-PA,5625000.0,1,0,-18.649194402108275,-16.87147573741766
post-PA,5625000.0,0,1,-11.286460733669461,-55.04570329084511
post-PA,5625000.0,1,1,0.0,0.0
post-PA,5664062.5,0,0,0.0,0.0
post-PA,5664062.5,1,0,-18.64934316427574,-17.347670550406903
post-PA,5664062.5,0,1,-11.288342172086193,-55.279565581200046
post-PA,5664062.5,1,1,0.0,0.0
post-PA,5703125.0,0,0,0.0,0.0
post-PA,5703125.0,1,0,-18.649479644063018,-17.823908321392285
post-PA,5703125.0,0,1,-11.29024633857663,-55.51340114211378
post-PA,5703125.0,1,1,0.0,0.0
post-PA,5742187.5,0,0,0.0,0.0
post-PA,5742187.5,1,0,-18.649603857492583,-18.30018970948021
post-PA,5742187.5,0,1,-11.292173229065924,-55.74720965986576
post-PA,5742187.5,1,1,0.0,0.0
post-PA,5781250.0,0,0,0.0,0.0
post-PA,5781250.0,1,0,-18.649715820977256,-18.776515372837924
post-PA,5781250.0,0,1,-11.294122839437604,-55.98099082059331
post-PA,5781250.0,1,1,0.0,0.0
post-PA,5820312.5,0,0,0.0,0.0
post-PA,5820312.5,1,0,-18.649815551318923,-19.252885968674917
post-PA,5820312.5,0,1,-11.29609516553346,-56.21474431028988
post-PA,5820312.5,1,1,0.0,0.0
post-PA,5859375.0,0,0,0.0,0.0
post-PA,5859375.0,1,0,-18.649903065707203,-19.729302153224197
post-PA,5859375.0,0,1,-11.298090203153354,-56.4484698148031
post-PA,5859375.0,1,1,0.0,0.0
post-PA,5898437.5,0,0,0.0,0.0
post-PA,5898437.5,1,0,-18.64997838171813,-20.20576458172377
post-PA,5898437.5,0,1,-11.300107948055093,-56.68216701983293
post-PA,5898437.5,1,1,0.0,0.0
post-PA,5937500.0,0,0,0.0,0.0
post-PA,5937500.0,1,0,-18.650041517312797,-20.682273908398216
post-PA,5937500.0,0,1,-11.302148395954248,-56.91583561092988
post-PA,5937500.0,1,1,0.0,0.0
post-PA,5976562.5,0,0,0.0,0.0
post-PA,5976562.5,1,0,-18.650092490835956,-21.15883078644033
post-PA,5976562.5,0,1,-11.30421154252399,-57.14947527349309
post-PA,5976562.5,1,1,0.0,0.0
post-PA,6015625.0,0,0,0.0,0.0
post-PA,6015625.0,1,0,-18.65013132101462,-21.635435867992733
post-PA,6015625.0,0,1,-11.306297383394938,-57.383085692768475
post-PA,6015625.0,1,1,0.0,0.0
post-PA,6054687.5,0,0,0.0,0.0
post-PA,6054687.5,1,0,-18.650158026956657,-22.112089804129763
post-PA,6054687.5,0,1,-11.308405914154998,-57.61666655384693
post-PA,6054687.5,1,1,0.0,0.0
post-PA,6093750.0,0,0,0.0,0.0
post-PA,6093750.0,1,0,-18.65017262814931,-22.588793244839316
post-PA,6093750.0,0,1,-11.310537130349159,-57.85021754166247
post-PA,6093750.0,1,1,0.0,0.0
post-PA,6132812.5,0,0,0.0,0.0
post-PA,6132812.5,1,0,-18.650175144457744,-23.065546839004842
post-PA,6132812.5,0,1,-11.312691027479376,-58.083738340990315
post-PA,6132812.5,1,1,0.0,0.0
post-PA,6171875.0,0,0,0.0,0.0
post-PA,6171875.0,1,0,-18.650165596123546,-23.542351234387425
post-PA,6171875.0,0,1,-11.314867601004359,-58.31722863644518
post-PA,6171875.0,1,1,0.0,0.0
post-PA,6210937.5,0,0,0.0,0.0
post-PA,6210937.5,1,0,-18.650144003763206,-24.019207077607874
post-PA,6210937.5,0,1,-11.317066846339415,-58.55068811247932
post-PA,6210937.5,1,1,0.0,0.0
post-PA,6250000.0,0,0,0.0,0.0
post-PA,6250000.0,1,0,-18.650110388366578,-24.49611501412905
post-PA,6250000.0,0,1,-11.31928875885627,-58.78411645338079
post-PA,6250000.0,1,1,0.0,0.0
post-PA,6289062.5,0,0,0.0,0.0
post-PA,6289062.5,1,0,-18.650064771295327,-24.97307568823818
post-PA,6289062.5,0,1,-11.321533333882893,-59.017513343271496
post-PA,6289062.5,1,1,0.0,0.0
post-PA,6328125.0,0,0,0.0,0.0
post-PA,6328125.0,1,0,-18.650007174281342,-25.450089743029334
post-PA,6328125.0,0,1,-11.32380056670332,-59.2508784661055
post-PA,6328125.0,1,1,0.0,0.0
post-PA,6367187.5,0,0,0.0,0.0
post-PA,6367187.5,1,0,-18.649937619425142,-25.92715782038588
post-PA,6367187.5,0,1,-11.326090452557459,-59.48421150566706
post-PA,6367187.5,1,1,0.0,0.0
post-PA,6406250.0,0,0,0.0,0.0
post-PA,6406250.0,1,0,-18.649856129194227,-26.40428056096322
post-PA,6406250.0,0,1,-11.328402986640926,-59.71751214556892
post-PA,6406250.0,1,1,0.0,0.0
post-PA,6445312.5,0,0,0.0,0.0
post-PA,6445312.5,1,0,-18.649762726421468,-26.881458604171517
post-PA,6445312.5,0,1,-11.330738164104854,-59.95078006925041
post-PA,6445312.5,1,1,0.0,0.0
post-PA,6484375.0,0,0,0.0,0.0
post-PA,6484375.0,1,0,-18.64965743430341,-27.358692588158473
post-PA,6484375.0,0,1,-11.333095980055699,-60.18401495997559
post-PA,6484375.0,1,1,0.0,0.0
post-PA,6523437.5,0,0,0.0,0.0
post-PA,6523437.5,1,0,-18.64954027639861,-27.835983149792373
post-PA,6523437.5,0,1,-11.335476429555055,-60.41721650083159
post-PA,6523437.5,1,1,0.0,0.0
post-PA,6562500.0,0,0,0.0,0.0
post-PA,6562500.0,1,0,-18.649411276625905,-28.313330924645012
post-PA,6562500.0,0,1,-11.337879507619466,-60.6503843747266
post-PA,6562500.0,1,1,0.0,0.0
post-PA,6601562.5,0,0,0.0,0.0
post-PA,6601562.5,1,0,-18.649270459262702,-28.790736546974962
post-PA,6601562.5,0,1,-11.34030520922024,-60.88351826438819
post-PA,6601562.5,1,1,0.0,0.0
post-PA,6640625.0,0,0,0.0,0.0
post-PA,6640625.0,1,0,-18.649117848943234,-29.268200649710817
post-PA,6640625.0,0,1,-11.34275352928324,-61.116617852361415
post-PA,6640625.0,1,1,0.0,0.0
post-PA,6679687.5,0,0,0.0,0.0
post-PA,6679687.5,1,0,-18.648953470656778,-29.745723864434474
post-PA,6679687.5,0,1,-11.345224462688703,-61.34968282100709
post-PA,6679687.5,1,1,0.0,0.0
post-PA,6718750.0,0,0,0.0,0.0
post-PA,6718750.0,1,0,-18.64877734974587,-30.223306821364712
post-PA,6718750.0,0,1,-11.347718004271023,-61.58271285249988
post-PA,6718750.0,1,1,0.0,0.0
post-PA,6757812.5,0,0,0.0,0.0
post-PA,6757812.5,1,0,-18.648589511904518,-30.700950149340727
post-PA,6757812.5,0,1,-11.350234148818576,-61.81570762882661
post-PA,6757812.5,1,1,0.0,0.0
post-PA,6796875.0,0,0,0.0,0.0
post-PA,6796875.0,1,0,-18.64838998317635,-31.1786544758058
post-PA,6796875.0,0,1,-11.35277289107349,-62.048666831784324
post-PA,6796875.0,1,1,0.0,0.0
post-PA,6835937.5,0,0,0.0,0.0
post-PA,6835937.5,1,0,-18.648178789952777,-31.656420426791254
post-PA,6835937.5,0,1,-11.35533422573147,-62.281590142978615
post-PA,6835937.5,1,1,0.0,0.0
post-PA,6875000.0,0,0,0.0,0.0
post-PA,6875000.0,1,0,-18.647955958971146,-32.13424862690013
post-PA,6875000.0,0,1,-11.357918147441568,-62.5144772438218
post-PA,6875000.0,1,1,0.0,0.0
post-PA,6914062.5,0,0,0.0,0.0
post-PA,6914062.5,1,0,-18.64772151731284,-32.61213969929151
post-PA,6914062.5,0,1,-11.360524650805983,-62.74732781553106
post-PA,6914062.5,1,1,0.0,0.0
post-PA,6953125.0,0,0,0.0,0.0
post-PA,6953125.0,1,0,-18.64747549240137,-33.090094265664405
post-PA,6953125.0,0,1,-11.363153730379864,-62.98014153912669
post-PA,6953125.0,1,1,0.0,0.0
post-PA,6992187.5,0,0,0.0,0.0
post-PA,6992187.5,1,0,-18.647217912000485,-33.568112946242195
post-PA,6992187.5,0,1,-11.365805380671079,-63.21291809543032
post-PA,6992187.5,1,1,0.0,0.0
post-PA,7031250.0,0,0,0.0,0.0
post-PA,7031250.0,1,0,-18.646948804212204,-34.046196359756934
post-PA,7031250.0,0,1,-11.368479596140013,-63.44565716506313
post-PA,7031250.0,1,1,0.0,0.0
post-PA,7070312.5,0,0,0.0,0.0
post-PA,7070312.5,1,0,-18.646668197474888,-34.524345123433946
post-PA,7070312.5,0,1,-11.371176371199347,-63.67835842844408
post-PA,7070312.5,1,1,0.0,0.0
post-PA,7109375.0,0,0,0.0,0.0
post-PA,7109375.0,1,0,-18.646376120561236,-35.0025598529763
post-PA,7109375.0,0,1,-11.373895700213843,-63.91102156578803
post-PA,7109375.0,1,1,0.0,0.0
post-PA,7148437.5,0,0,0.0,0.0
post-PA,7148437.5,1,0,-18.64607260257632,-35.480841162549666
post-PA,7148437.5,0,1,-11.376637577500123,-64.14364625710412
post-PA,7148437.5,1,1,0.0,0.0
post-PA,7187500.0,0,0,0.0,0.0
post-PA,7187500.0,1,0,-18.645757672955583,-35.959189664767166
post-PA,7187500.0,0,1,-11.379401997326454,-64.37623218219389
post-PA,7187500.0,1,1,0.0,0.0
post-PA,7226562.5,0,0,0.0,0.0
post-PA,7226562.5,1,0,-18.645431361462773,-36.437605970674326
post-PA,7226562.5,0,1,-11.382188953912513,-64.60877902064948
post-PA,7226562.5,1,1,0.0,0.0
post-PA,7265625.0,0,0,0.0,0.0
post-PA,7265625.0,1,0,-18.645093698187964,-36.91609068973419
post-PA,7265625.0,0,1,-11.384998441429172,-64.841286451852
post-PA,7265625.0,1,1,0.0,0.0
post-PA,7304687.5,0,0,0.0,0.0
post-PA,7304687.5,1,0,-18.644744713545435,-37.39464442981256
post-PA,7304687.5,0,1,-11.38783045399826,-65.0737541549696
post-PA,7304687.5,1,1,0.0,0.0
post-PA,7343750.0,0,0,0.0,0.0
post-PA,7343750.0,1,0,-18.644384438271643,-37.873267797163344
post-PA,7343750.0,0,1,-11.390684985692348,-65.30618180895586
post-PA,7343750.0,1,1,0.0,0.0
post-PA,7382812.5,0,0,0.0,0.0
post-PA,7382812.5,1,0,-18.644012903423114,-38.351961396414076
post-PA,7382812.5,0,1,-11.3935620305345,-65.53856909254786
post-PA,7382812.5,1,1,0.0,0.0
post-PA,7421875.0,0,0,0.0,0.0
post-PA,7421875.0,1,0,-18.643630140374338,-38.830725830551486
post-PA,7421875.0,0,1,-11.396461582498052,-65.7709156842646
post-PA,7421875.0,1,1,0.0,0.0
post-PA,7460937.5,0,0,0.0,0.0
post-PA,7460937.5,1,0,-18.643236180815645,-39.3095617009072
post-PA,7460937.5,0,1,-11.399383635506378,-66.00322126240512
post-PA,7460937.5,1,1,0.0,0.0
post-PA,7500000.0,0,0,0.0,0.0
post-PA,7500000.0,1,0,-18.64283105675107,-39.7884696071437
post-PA,7500000.0,0,1,-11.402328183432642,-66.2354855050468
post-PA,7500000.0,1,1,0.0,0.0
post-PA,7539062.5,0,0,0.0,0.0
post-PA,7539062.5,1,0,-18.64241480049622,-40.26745014724024
post-PA,7539062.5,0,1,-11.405295220099568,-66.46770809004363
post-PA,7539062.5,1,1,0.0,0.0
post-PA,7578125.0,0,0,0.0,0.0
post-PA,7578125.0,1,0,-18.641987444676058,-40.74650391747894
post-PA,7578125.0,0,1,-11.408284739279186,-66.69988869502437
post-PA,7578125.0,1,1,0.0,0.0
post-PA,7617187.5,0,0,0.0,0.0
post-PA,7617187.5,1,0,-18.641549022222776,-41.22563151243116
post-PA,7617187.5,0,1,-11.41129673469261,-66.93202699739098
post-PA,7617187.5,1,1,0.0,0.0
post-PA,7656250.0,0,0,0.0,0.0
post-PA,7656250.0,1,0,-18.641099566373562,-41.70483352494373
post-PA,7656250.0,0,1,-11.41433120000977,-67.16412267431667
post-PA,7656250.0,1,1,0.0,0.0
post-PA,7695312.5,0,0,0.0,0.0
post-PA,7695312.5,1,0,-18.640639110668406,-42.18411054612558
post-PA,7695312.5,0,1,-11.417388128849177,-67.39617540274438
post-PA,7695312.5,1,1,0.0,0.0
post-PA,7734375.0,0,0,0.0,0.0
post-PA,7734375.0,1,0,-18.640167688947873,-42.6634631653343
post-PA,7734375.0,0,1,-11.420467514777668,-67.62818485938486
post-PA,7734375.0,1,1,0.0,0.0
post-PA,7773437.5,0,0,0.0,0.0
post-PA,7773437.5,1,0,-18.639685335350855,-43.142891970163014
post-PA,7773437.5,0,1,-11.42356935131016,-67.86015072071505
post-PA,7773437.5,1,1,0.0,0.0
post-PA,7812500.0,0,0,0.0,0.0
post-PA,7812500.0,1,0,-18.639192084312324,-43.62239754642715
post-PA,7812500.0,0,1,-11.42669363190939,-68.09207266297636
post-PA,7812500.0,1,1,0.0,0.0
post-PA,7851562.5,0,0,0.0,0.0
post-PA,7851562.5,1,0,-18.638687970561072,-44.101980478151624
post-PA,7851562.5,0,1,-11.429840349985664,-68.32395036217288
post-PA,7851562.5,1,1,0.0,0.0
post-PA,7890625.0,0,0,0.0,0.0
post-PA,7890625.0,1,0,-18.638173029117432,-44.58164134755793
post-PA,7890625.0,0,1,-11.433009498896594,-68.55578349406973
post-PA,7890625.0,1,1,0.0,0.0
post-PA,7929687.5,0,0,0.0,0.0
post-PA,7929687.5,1,0,-18.63764729529097,-45.06138073505148
post-PA,7929687.5,0,1,-11.436201071946845,-68.7875717341913
post-PA,7929687.5,1,1,0.0,0.0
post-PA,7968750.0,0,0,0.0,0.0
post-PA,7968750.0,1,0,-18.637110804678198,-45.54119921920909
post-PA,7968750.0,0,1,-11.439415062387862,-69.01931475781953
post-PA,7968750.0,1,1,0.0,0.0
post-PA,8007812.5,0,0,0.0,0.0
post-PA,8007812.5,1,0,-18.636563593160243,-46.021097376766484
post-PA,8007812.5,0,1,-11.442651463417626,-69.2510122399923
post-PA,8007812.5,1,1,0.0,0.0
post-PA,8046875.0,0,0,0.0,0.0
post-PA,8046875.0,1,0,-18.63600569690055,-46.50107578260605
post-PA,8046875.0,0,1,-11.44591026818036,-69.48266385550157
post-PA,8046875.0,1,1,0.0,0.0
post-PA,8085937.5,0,0,0.0,0.0
post-PA,8085937.5,1,0,-18.63543715234248,-46.9811350097448
post-PA,8085937.5,0,1,-11.44919146976628,-69.7142692788918
post-PA,8085937.5,1,1,0.0,0.0
post-PA,8125000.0,0,0,0.0,0.0
post-PA,8125000.0,1,0,-18.634857996207025,-47.46127562932216
post-PA,8125000.0,0,1,-11.452495061211325,-69.94582818445825
post-PA,8125000.0,1,1,0.0,0.0
post-PA,8164062.5,0,0,0.0,0.0
post-PA,8164062.5,1,0,-18.63426826549039,-47.941498210588314
post-PA,8164062.5,0,1,-11.45582103549688,-70.17734024624518
post-PA,8164062.5,1,1,0.0,0.0
post-PA,8203125.0,0,0,0.0,0.0
post-PA,8203125.0,1,0,-18.633667997461657,-48.421803320892316
post-PA,8203125.0,0,1,-11.459169385549492,-70.40880513804427
post-PA,8203125.0,1,1,0.0,0.0
post-PA,8242187.5,0,0,0.0,0.0
post-PA,8242187.5,1,0,-18.633057229660373,-48.90219152567064
post-PA,8242187.5,0,1,-11.462540104240615,-70.64022253339293
post-PA,8242187.5,1,1,0.0,0.0
post-PA,8281250.0,0,0,0.0,0.0
post-PA,8281250.0,1,0,-18.632435999894152,-49.382663388435546
post-PA,8281250.0,0,1,-11.465933184386305,-70.87159210557255
post-PA,8281250.0,1,1,0.0,0.0
post-PA,8320312.5,0,0,0.0,0.0
post-PA,8320312.5,1,0,-18.63180434623629,-49.863219470764044
post-PA,8320312.5,0,1,-11.469348618746967,-71.10291352760687
post-PA,8320312.5,1,1,0.0,0.0
post-PA,8359375.0,0,0,0.0,0.0
post-PA,8359375.0,1,0,-18.631162307023324,-50.34386033228645
post-PA,8359375.0,0,1,-11.472786400027049,-71.33418647226026
post-PA,8359375.0,1,1,0.0,0.0
post-PA,8398437.5,0,0,0.0,0.0
post-PA,8398437.5,1,0,-18.630509920852607,-50.82458653067552
post-PA,8398437.5,0,1,-11.476246520874762,-71.56541061203612
post-PA,8398437.5,1,1,0.0,0.0
post-PA,8437500.0,0,0,0.0,0.0
post-PA,8437500.0,1,0,-18.629847226579884,-51.30539862163548
post-PA,8437500.0,0,1,-11.479728973881807,-71.7965856191752
post-PA,8437500.0,1,1,0.0,0.0
post-PA,8476562.5,0,0,0.0,0.0
post-PA,8476562.5,1,0,-18.629174263316827,-51.7862971588914
post-PA,8476562.5,0,1,-11.483233751583073,-72.02771116565388
post-PA,8476562.5,1,1,0.0,0.0
post-PA,8515625.0,0,0,0.0,0.0
post-PA,8515625.0,1,0,-18.628491070428588,-52.26728269417842
post-PA,8515625.0,0,1,-11.486760846456342,-72.25878692318256
post-PA,8515625.0,1,1,0.0,0.0
post-PA,8554687.5,0,0,0.0,0.0
post-PA,8554687.5,1,0,-18.627797687531327,-52.748355777231424
post-PA,8554687.5,0,1,-11.490310250922,-72.48981256320396
post-PA,8554687.5,1,1,0.0,0.0
post-PA,8593750.0,0,0,0.0,0.0
post-PA,8593750.0,1,0,-18.627094154489743,-53.22951695577462
post-PA,8593750.0,0,1,-11.493881957342749,-72.72078775689158
post-PA,8593750.0,1,1,0.0,0.0
post-PA,8632812.5,0,0,0.0,0.0
post-PA,8632812.5,1,0,-18.626380511414578,-53.710766775511445
post-PA,8632812.5,0,1,-11.497475958023305,-72.9517121751479
post-PA,8632812.5,1,1,0.0,0.0
post-PA,8671875.0,0,0,0.0,0.0
post-PA,8671875.0,1,0,-18.62565679866015,-54.19210578011452
post-PA,8671875.0,0,1,-11.501092245210076,-73.18258548860291
post-PA,8671875.0,1,1,0.0,0.0
post-PA,8710937.5,0,0,0.0,0.0
post-PA,8710937.5,1,0,-18.62492305682181,-54.67353451121563
post-PA,8710937.5,0,1,-11.504730811090898,-73.41340736761228
post-PA,8710937.5,1,1,0.0,0.0
post-PA,8750000.0,0,0,0.0,0.0
post-PA,8750000.0,1,0,-18.624179326733476,-55.155053508396165
post-PA,8750000.0,0,1,-11.508391647794705,-73.64417748225588
post-PA,8750000.0,1,1,0.0,0.0
post-PA,8789062.5,0,0,0.0,0.0
post-PA,8789062.5,1,0,-18.623425649465098,-55.63666330917735
post-PA,8789062.5,0,1,-11.51207474739122,-73.8748955023361
post-PA,8789062.5,1,1,0.0,0.0
post-PA,8828125.0,0,0,0.0,0.0
post-PA,8828125.0,1,0,-18.622662066320142,-56.11836444901086
post-PA,8828125.0,0,1,-11.515780101890666,-74.10556109737622
post-PA,8828125.0,1,1,0.0,0.0
post-PA,8867187.5,0,0,0.0,0.0
post-PA,8867187.5,1,0,-18.62188861883303,-56.600157461269475
post-PA,8867187.5,0,1,-11.519507703243438,-74.3361739366188
post-PA,8867187.5,1,1,0.0,0.0
post-PA,8906250.0,0,0,0.0,0.0
post-PA,8906250.0,1,0,-18.621105348766648,-57.08204287723793
post-PA,8906250.0,0,1,-11.523257543339792,-74.56673368902405
post-PA,8906250.0,1,1,0.0,0.0
post-PA,8945312.5,0,0,0.0,0.0
post-PA,8945312.5,1,0,-18.62031229810977,-57.56402122610379
post-PA,8945312.5,0,1,-11.527029614009535,-74.79724002326823
post-PA,8945312.5,1,1,0.0,0.0
post-PA,8984375.0,0,0,0.0,0.0
post-PA,8984375.0,1,0,-18.619509509074522,-58.04609303494867
post-PA,8984375.0,0,1,-11.53082390702171,-75.02769260774207
post-PA,8984375.0,1,1,0.0,0.0
post-PA,9023437.5,0,0,0.0,0.0
post-PA,9023437.5,1,0,-18.6186970240938,-58.52825882873944
post-PA,9023437.5,0,1,-11.534640414084256,-75.25809111054912
post-PA,9023437.5,1,1,0.0,0.0
post-PA,9062500.0,0,0,0.0,0.0
post-PA,9062500.0,1,0,-18.617874885818747,-59.01051913031954
post-PA,9062500.0,0,1,-11.538479126843715,-75.48843519950418
post-PA,9062500.0,1,1,0.0,0.0
post-PA,9101562.5,0,0,0.0,0.0
post-PA,9101562.5,1,0,-18.61704313711615,-59.492874460400635
post-PA,9101562.5,0,1,-11.542340036884887,-75.71872454213172
post-PA,9101562.5,1,1,0.0,0.0
post-PA,9140625.0,0,0,0.0,0.0
post-PA,9140625.0,1,0,-18.616201821065875,-59.97532533755429
post-PA,9140625.0,0,1,-11.54622313573051,-75.94895880566426
post-PA,9140625.0,1,1,0.0,0.0
post-PA,9179687.5,0,0,0.0,0.0
post-PA,9179687.5,1,0,-18.615350980958294,-60.45787227820364
post-PA,9179687.5,0,1,-11.55012841484093,-76.17913765704084
post-PA,9179687.5,1,1,0.0,0.0
post-PA,9218750.0,0,0,0.0,0.0
post-PA,9218750.0,1,0,-18.614490660291686,-60.94051579661557
post-PA,9218750.0,0,1,-11.554055865613766,-76.40926076290533
post-PA,9218750.0,1,1,0.0,0.0
post-PA,9257812.5,0,0,0.0,0.0
post-PA,9257812.5,1,0,-18.613620902769664,-61.42325640489265
post-PA,9257812.5,0,1,-11.558005479383596,-76.63932778960503
post-PA,9257812.5,1,1,0.0,0.0
post-PA,9296875.0,0,0,0.0,0.0
post-PA,9296875.0,1,0,-18.612741752298568,-61.90609461296548
post-PA,9296875.0,0,1,-11.561977247421584,-76.86933840318895
post-PA,9296875.0,1,1,0.0,0.0
post-PA,9335937.5,0,0,0.0,0.0
post-PA,9335937.5,1,0,-18.61185325298486,-62.38903092858512
post-PA,9335937.5,0,1,-11.565971160935185,-77.09929226940633
post-PA,9335937.5,1,1,0.0,0.0
post-PA,9375000.0,0,0,0.0,0.0
post-PA,9375000.0,1,0,-18.61095544913254,-62.87206585731549
post-PA,9375000.0,0,1,-11.569987211067767,-77.3291890537051
post-PA,9375000.0,1,1,0.0,0.0
post-PA,9414062.5,0,0,0.0,0.0
post-PA,9414062.5,1,0,-18.61004838524052,-63.355199902526195
post-PA,9414062.5,0,1,-11.574025388898297,-77.55902842123017
post-PA,9414062.5,1,1,0.0,0.0
post-PA,9453125.0,0,0,0.0,0.0
post-PA,9453125.0,1,0,-18.60913210600003,-63.838433565385245
post-PA,9453125.0,0,1,-11.578085685440984,-77.78881003682211
post-PA,9453125.0,1,1,0.0,0.0
post-PA,9492187.5,0,0,0.0,0.0
post-PA,9492187.5,1,0,-18.608206656291983,-64.32176734485213
post-PA,9492187.5,0,1,-11.582168091644927,-78.01853356501547
post-PA,9492187.5,1,1,0.0,0.0
post-PA,9531250.0,0,0,0.0,0.0
post-PA,9531250.0,1,0,-18.60727208118437,-64.80520173767081
post-PA,9531250.0,0,1,-11.586272598393778,-78.24819867003725
post-PA,9531250.0,1,1,0.0,0.0
post-PA,9570312.5,0,0,0.0,0.0
post-PA,9570312.5,1,0,-18.606328425929643,-65.28873723836307
post-PA,9570312.5,0,1,-11.590399196505379,-78.47780501580543
post-PA,9570312.5,1,1,0.0,0.0
post-PA,9609375.0,0,0,0.0,0.0
post-PA,9609375.0,1,0,-18.60537573596208,-65.77237433922186
post-PA,9609375.0,0,1,-11.59454787673141,-78.70735226592737
post-PA,9609375.0,1,1,0.0,0.0
post-PA,9648437.5,0,0,0.0,0.0
post-PA,9648437.5,1,0,-18.60441405689516,-66.25611353030482
post-PA,9648437.5,0,1,-11.598718629757041,-78.93684008369836
post-PA,9648437.5,1,1,0.0,0.0
post-PA,9687500.0,0,0,0.0,0.0
post-PA,9687500.0,1,0,-18.603443434518944,-66.73995529942798
post-PA,9687500.0,0,1,-11.602911446200576,-79.16626813210004
post-PA,9687500.0,1,1,0.0,0.0
post-PA,9726562.5,0,0,0.0,0.0
post-PA,9726562.5,1,0,-18.602463914797436,-67.22390013215961
